"",rat,gtyp,age,sex,vessel_idx,power_empa,power_vehicle,power_ratio,power_change,power_vehicle_std,power_empa_std,power_change_std,log_power_vehicle,log_power_empa,log_power_vehicle_std,log_power_change
277,20240822b,fa/+,Young,M,23,6.96647844896899,39.59104419611742,0.1759609676991589,-32.62456574714843,1.3258505514742986,-0.146420143007241,-1.8332792905186843,3.678602936019459,1.9411098530432895,1.423786358975079,-1.7374930829761694
278,20240822b,fa/+,Young,M,24,2.570318972384249,7.505915472891615,0.342439104419337,-4.935596500507366,-0.5726933694031224,-0.6854875952494778,0.31756692014333854,2.01569143937732,0.9440300049738423,-0.5696351855879039,-1.0716614344034778
279,20240822b,fa/+,Young,M,25,2.650529397500528,8.90694742418637,0.29757999809262914,-6.256418026685842,-0.489791389578425,-0.6756520035833878,0.2149670743622815,2.1868315816801354,0.9747593926879425,-0.36448028257900167,-1.2120721889921928
280,20240822b,fa/+,Young,M,26,4.464946819377972,18.216630399782712,0.24510278363177582,-13.751683580404741,0.061081950250814296,-0.45316385634373035,-0.3672562424582799,2.902334935089659,1.4962573037038855,0.4932321108789095,-1.4060776313857732
281,20240822b,fa/+,Young,M,27,3.83280677528114,12.66644077326423,0.3025954049673734,-8.833633997983089,-0.26733433462810086,-0.5306783607302514,0.01477200185719824,2.5389560372095876,1.3435973742958005,0.0576302611494582,-1.1953586629137871
282,20240822b,fa/+,Young,M,28,3.0604745370370368,8.656937895062446,0.3535285310043177,-5.59646335802541,-0.5045849743501781,-0.6253835628896227,0.2662315683798475,2.1583610682518506,1.1185699814041066,-0.3986094199187299,-1.039791086847744
283,20240822b,fa/+,Young,M,29,3.351132561852624,8.747077119017092,0.38311455544011375,-5.3959445571644675,-0.49925124864977843,-0.5897423897825852,0.28180763042667034,2.168719601023648,1.209298366866392,-0.38619208896692736,-0.9594212341572561
284,20240822b,fa/+,Young,M,30,3.4919601035667016,5.533339565190749,0.6310764164075523,-2.0413794616240475,-0.6894147960285295,-0.5724737841913428,0.5423862586844725,1.7107915329330456,1.2504632128166426,-0.9351351196905623,-0.460328320116403
285,20240822b,fa/+,Young,M,31,4.586919141125989,9.805344643827764,0.46779784981992933,-5.218425502701775,-0.43663135414279775,-0.4382073223328545,0.29559709951850754,2.282927608834523,1.5232085876257822,-0.24928480088122246,-0.759719021208741
286,20240822b,fa/+,Young,M,32,2.5876953117362973,3.639042527951827,0.7110923524141218,-1.0513472162155297,-0.8015042987825796,-0.6833568675009289,0.6192907864226599,1.2917206052756185,0.9507676385394411,-1.4374980040528242,-0.34095296673617737
287,20240822b,fa/+,Young,M,33,3.627657213487903,11.441121473452066,0.3170718204422097,-7.813464259964163,-0.33983903074010935,-0.5558342842570307,0.09401757418980707,2.437214012043097,1.2885870441859195,-0.06433338235405252,-1.1486269678571777
288,20240823a,fa/fa,Young,F,0,5.840780124510074,5.760002012343143,1.0140239729072718,0.08077811216693132,-0.6760027067442852,-0.28445592878607057,0.7072329359066571,1.7509378240728677,1.7648643708827798,-0.8870095989674102,0.013926546809912121
289,20240823a,fa/fa,Young,F,1,7.246746690446797,2.7012377185331142,2.6827504446302806,4.545508971913684,-0.856996163417134,-0.1120529896583761,1.0540479208117752,0.9937100822420849,1.9805526358039265,-1.7947392633267518,0.9868425535618416
290,20240823a,fa/fa,Young,F,2,13.641344630814633,16.26332831479538,0.8387793916946614,-2.6219836839807478,-0.05449900412464469,0.6720677043673826,0.49728561299316465,2.7889127765796773,2.613105227528377,0.35726686266143837,-0.17580754905130025
291,20240823a,fa/fa,Young,F,3,13.764973355110769,11.294813411645537,1.21869860558461,2.470159943465232,-0.348496383612659,0.6872273503686807,0.8928372757394254,2.4243436302302226,2.622127202894242,-0.07976180199294627,0.19778357266401958
292,20240823a,fa/fa,Young,F,4,5.6716678187532255,9.1109929323519,0.6225082009024397,-3.4393251135986747,-0.477717591699921,-0.3051928789109956,0.43379550250723325,2.209481699004486,1.735483222414899,-0.3373283674275264,-0.47399847658958705
293,20240823a,fa/fa,Young,F,5,6.654819776427073,7.285477624049204,0.9134363071076709,-0.630657847622131,-0.5857371362354526,-0.18463646511093496,0.6519694364021884,1.9858830001677905,1.8953413705528177,-0.6053681665974519,-0.09054162961497281
294,20240823a,fa/fa,Young,F,6,6.058626308595397,10.647466884091676,0.5690204416270651,-4.588840575496279,-0.3868012264945524,-0.2577431154632019,0.34450250812753824,2.36532201260534,1.8014830926350973,-0.15051419284836842,-0.5638389199702425
295,20240823a,fa/fa,Young,F,7,8.350469203650794,8.14334294341091,1.0254350408277324,0.20712626023988356,-0.5349754577938525,0.02328807027002803,0.7170475098290809,2.097200776716796,2.1223177293380373,-0.471925554339543,0.02511695262124114
296,20240823a,fa/fa,Young,F,8,9.943100921548606,19.394631722621888,0.512672839770965,-9.451530801073282,0.1307867430710135,0.2185803309580601,-0.033225487166989295,2.964996312447763,2.2968789359563426,0.5683476776964242,-0.6681173764914203
297,20240823a,fa/fa,Young,F,9,26.683429728299792,51.25718191350747,0.5205793360494538,-24.57375218520768,2.0161602284130944,2.271318965126837,-1.2079016649305707,3.936855743098247,3.284042763321485,1.7333679035216503,-0.6528129797767619
298,20240823a,fa/fa,Young,F,10,8.066812864853686,12.085905681604938,0.6674562153113262,-4.019092816751252,-0.3016858056361609,-0.011494539569801876,0.3887598366331336,2.4920399539708833,2.0877584680724905,0.0013894261420676131,-0.40428148589839275
299,20240823a,fa/fa,Young,F,11,9.094206817709212,11.652488316186222,0.780451914727659,-2.55828149847701,-0.3273320142400477,0.11448693211356127,0.5022339230252625,2.455519746576955,2.2076375973598785,-0.04238931276133623,-0.24788214921707663
300,20240823a,fa/fa,Young,F,12,4.953443650608114,4.803060931669035,1.031309767058654,0.1503827189390794,-0.7326269044224001,-0.3932632217916338,0.7126397390052831,1.5692534087710786,1.6000830216941164,-1.1048044897389515,0.030829612923037875
301,20240823a,fa/fa,Young,F,13,12.243863714994449,15.864287070556962,0.7717878314064441,-3.6204233555625134,-0.07811110601033235,0.5007052956875271,0.4197280063857325,2.7640704867772286,2.505024890262843,0.32748707233075935,-0.2590455965143854
302,20240823a,fa/fa,Young,F,14,9.586839614210104,17.115457867737224,0.5601275576904884,-7.528618253527119,-0.004076722933463658,0.17489472849018695,0.1161440733061166,2.839982024048336,2.2603912844472642,0.4184863192435895,-0.579590739601072
303,20240823a,fa/fa,Young,F,15,5.433779431160567,8.066481764487547,0.6736244610485111,-2.6327023333269794,-0.5395234939028924,-0.3343633145379608,0.49645300105573925,2.0877174224740815,1.6926349196688495,-0.48329376166766774,-0.39508250280523205
304,20240823a,fa/fa,Young,F,16,3.5451304494852645,8.528665483239859,0.4156723530137267,-4.9835350337545945,-0.512175120233114,-0.5659539108651309,0.31384311187654995,2.1434328994680114,1.26557495746933,-0.4165046195939184,-0.8778579419986814
305,20240823a,fa/fa,Young,F,17,5.696502341093081,7.129195077816109,0.7990386402553167,-1.4326927367230287,-0.5949847001349019,-0.30214761115929,0.5896683197851201,1.9641983357414818,1.7398523621263835,-0.6313627413786764,-0.22434597361509834
306,20240823a,fa/fa,Young,F,18,7.410822043200386,26.0835359235255,0.28411876614153186,-18.672713880325112,0.5265831420040901,-0.09193368260054027,-0.7495160253651757,3.261304307758111,2.002941370159042,0.9235480253220366,-1.258362937599069
307,20240823a,fa/fa,Young,F,19,5.334608237377074,14.754399197672628,0.3615605194021428,-9.419790960295554,-0.1437854840718043,-0.3465239204153027,-0.0307599740720201,2.691541289007603,1.6742154495132868,0.24054241788836186,-1.0173258394943163
308,20240823a,fa/fa,Young,F,20,4.374480095835067,4.264853920117121,1.0257045558350415,0.10962617571794642,-0.7644737347334102,-0.4642570995330932,0.709473819184794,1.4504079295052799,1.4757876775104126,-1.2472709645457822,0.025379748005132763
309,20240823a,fa/fa,Young,F,21,9.11180722424284,16.208809631925792,0.5621515355634572,-7.097002407682952,-0.057724988188139335,0.11664513550883056,0.1496714790476007,2.785554898870151,2.209571069670299,0.35324159385808135,-0.5759838291998522
310,20240823a,fa/fa,Young,F,22,18.58914636987239,29.08459507757659,0.6391406282360144,-10.495448707704199,0.7041620653198262,1.2787788329967857,-0.1143157890023209,3.370208655229594,2.9225778818986545,1.0540975302022388,-0.4476307733309395
311,20240823a,fa/fa,Young,F,23,4.742290224347794,9.065593703996504,0.523108621364444,-4.323303479648709,-0.4804039586380181,-0.41915535335161036,0.3651291140263197,2.2044863361599636,1.5565201887117217,-0.34331657782674985,-0.6479661474482419
312,20240823b,fa/fa,Young,F,0,8.79330777624206,23.650746053971208,0.3717983253541201,-14.857438277729148,0.38262989632890465,0.07758998137058191,-0.4531499526746848,3.1633946600628504,2.1739909522000866,0.8061784590339842,-0.9894037078627638
313,20240823b,fa/fa,Young,F,1,8.073761963894073,17.211897795571456,0.4690802873563086,-9.138135831677383,0.0016298285439814203,-0.010642424641980687,-0.008881338550930536,2.8456008769835583,2.0886195401896215,0.4252219407841345,-0.7569813367939369
314,20240823b,fa/fa,Young,F,2,6.2621824268508295,21.61212648603177,0.2897531823579771,-15.34994405918094,0.26200052871500873,-0.23278258374438393,-0.49140721621992234,3.073254568548062,1.8345287548418727,0.6981226780635028,-1.2387258137061892
315,20240823b,fa/fa,Young,F,3,2.122404880961694,8.007996711859112,0.265035683371174,-5.885591830897418,-0.5429841763295624,-0.7404118784499893,0.24377241236244918,2.080440631405831,0.7525498235756944,-0.49201684291403897,-1.3278908078301366
317,20240823b,fa/fa,Young,F,5,2.775387507142004,14.054952521073194,0.1974668717650057,-11.27956501393119,-0.18517320133143644,-0.6603416074490552,-0.1752250114057954,2.6429748262719066,1.0207903796626663,0.18232318411912948,-1.6221844466092403
319,20240823b,fa/fa,Young,F,7,10.927372376953633,19.4046595617211,0.5631313624542881,-8.477287184767468,0.13138011120506637,0.3392740202125151,0.042452598634172306,2.965513220823692,2.3912708686163135,0.5689673235977379,-0.5742423522073783
320,20240823b,fa/fa,Young,F,8,13.57026912872378,21.57151682513025,0.6290827501251453,-8.00124769640647,0.2595975704629615,0.6633522585258411,0.07943078010948844,3.0713737789824456,2.6078813062753,0.6958680743467931,-0.46349247270714544
321,20240823b,fa/fa,Young,F,9,10.028039774964402,15.806291789517296,0.6344334211022841,-5.778252014552894,-0.08154280763158007,0.22899573366378753,0.25211044167590163,2.7604080752929705,2.3053851466787276,0.3230967424950964,-0.45502292861424287
322,20240823b,fa/fa,Young,F,10,3.6982238506723295,6.411101906190129,0.576846836126809,-2.712878055517799,-0.6374757693581088,-0.5471812366315011,0.4902250462797725,1.8580311604005673,1.3078526640350894,-0.7586310506526963,-0.5501784963654779
323,20240823b,fa/fa,Young,F,12,4.974737983655829,25.24726808725252,0.19704064481208564,-20.272530103596694,0.4770994316385438,-0.3906520604076189,-0.8737878475095385,3.228717955303658,1.6043727026217784,0.8844850101389691,-1.6243452526818796
324,20240823b,fa/fa,Young,F,13,3.2951909126966625,7.931659544702343,0.4154478509982899,-4.6364686320056805,-0.5475012055705134,-0.5966020868534843,0.34080281732460704,2.070862287989328,1.1924641063963897,-0.5034989188791372,-0.8783981815929383
325,20240823b,fa/fa,Young,F,14,4.70663629742903,10.661684653526727,0.4414533397282713,-5.955048356097697,-0.38595993145216057,-0.4235273220322052,0.23837711206426662,2.3666564412915077,1.5489734909885697,-0.14891454133470625,-0.8176829503029379
326,20240823b,fa/fa,Young,F,15,4.7674828710536135,11.462495506944482,0.41592015178241626,-6.695012635890868,-0.33857428464226114,-0.41606617154479036,0.18089756658023,2.4390804456038353,1.5618184656288487,-0.06209598795333809,-0.8772619799749866
327,20240823b,fa/fa,Young,F,16,5.792550041182803,31.0302660900428,0.18667419816427405,-25.237716048859998,0.8192914732336914,-0.2903700154517483,-1.2594775884484293,3.434963053674659,1.7565726162482875,1.1317221140879485,-1.6783904374263716
328,20240823b,fa/fa,Young,F,17,7.544060223286734,16.42678968850336,0.4592534735235946,-8.882729465216624,-0.044826654045310076,-0.07559570244693165,0.010958324333874041,2.7989135196831305,2.020760528237619,0.3692552918738882,-0.7781529914455114
329,20240823b,fa/fa,Young,F,20,19.318302162504896,38.38299921939248,0.5033036124166292,-19.064697056887585,1.254368013053083,1.3681896374763889,-0.7799648124775719,3.6476146328987573,2.9610529451351857,1.3866390115696454,-0.6865616877635716
330,20240823b,fa/fa,Young,F,21,6.535849238736148,28.86921981841427,0.2263950768273706,-22.33337057967812,0.6914178624675549,-0.19922491327495814,-1.0338714854837605,3.362775969354521,1.8773022910028319,1.04518756945733,-1.4854736783516893
331,20240823b,fa/fa,Young,F,22,7.600430259624952,21.514313931694755,0.35327318750462433,-13.913883672069803,0.25621275606731464,-0.06868347552852774,-0.3798557527332661,3.0687184778757772,2.0282048587983703,0.6926850219450129,-1.040513619077407
332,20240823b,fa/fa,Young,F,23,8.183201306050407,26.82242473162302,0.30508805180474985,-18.639223425572613,0.5703047323682404,0.002777285827010973,-0.7469145266580146,3.2892382813592205,2.102083431762076,0.9570339834828566,-1.1871548495971447
333,20240823b,fa/fa,Young,F,24,3.467078230824002,20.60725475879425,0.16824551699902718,-17.14017652797025,0.20254017480882763,-0.5755248581612167,-0.6304703459233406,3.025643186554268,1.2433122308625053,0.6410483510025051,-1.7823309556917628
334,20240823b,fa/fa,Young,F,25,6.14726867357226,31.66376448371776,0.19414206661160985,-25.5164958101455,0.8567768931792432,-0.24687357942764243,-1.2811328688537458,3.4551729508499105,1.816007865050434,1.1559488059617484,-1.6391650857994764
335,20240823b,fa/fa,Young,F,26,6.684850135277605,15.385040120875589,0.4345032630891286,-8.700189985597984,-0.10646914660806199,-0.18095407162141283,0.025137774082860186,2.733395616562323,1.8998437922439202,0.2907154538251806,-0.833551824318403
336,20240823b,fa/fa,Young,F,27,7.166955764706795,33.9201028872978,0.21128932858840574,-26.753147122591006,0.9902891379488341,-0.12183714132071019,-1.377194472505037,3.5240078441531173,1.9694809849133146,1.2384648987336033,-1.5545268592398027
337,20240823b,fa/fa,Young,F,28,3.2860660194604026,33.432214008600425,0.09829040992065506,-30.146147989140022,0.9614197364044329,-0.5977210028016096,-1.6407587457571084,3.5095199264352606,1.1896911105454502,1.2210974517149562,-2.31982881588981
338,20240823b,fa/fa,Young,F,29,5.008886655835369,10.37523034278382,0.48277353758407393,-5.366343686948451,-0.4029100298906437,-0.38646466961633197,0.2841069908315053,2.339421267584411,1.6112136660171184,-0.18156281043818556,-0.7282076015672925
339,20240823b,fa/fa,Young,F,30,4.303387942543108,8.277031154141318,0.5199192636105952,-3.973643211598209,-0.527064847804887,-0.4729745871842198,0.3922903079247425,2.113484347837376,1.459402606088958,-0.45240556090649936,-0.6540817417484179
340,20240823b,fa/fa,Young,F,31,6.94485100923351,14.081327833493903,0.49319574768470764,-7.136476824260393,-0.18361251913846358,-0.14907215071961483,0.14660515330042675,2.6448496526394325,1.938000523022051,0.18457063942922117,-0.7068491296173816
341,20240823b,fa/fa,Young,F,33,4.927236318090515,11.246531333795186,0.43811164276797515,-6.319295015704671,-0.35135333476223496,-0.3964768267678806,0.21008286461202538,2.4200597552233587,1.5947782463025058,-0.0848971136136435,-0.825281508920853
342,20240826a,fa/+,Young,M,0,0.954396450805664,16.544320426151664,0.057687256183520615,-15.589923975346,-0.03787211540520468,-0.8836358292632598,-0.5100485707868218,2.806042866256911,-0.046676126975605144,0.37780162346611507,-2.852718993232516
343,20240826a,fa/+,Young,M,1,1.8272578384399416,8.27683192812163,0.22076778341137887,-6.449574089681689,-0.5270766364235902,-0.7766035055045738,0.1999629410389939,2.1134602778038487,0.6028163941160185,-0.45243441495165354,-1.5106438836878302
344,20240826a,fa/+,Young,M,2,0.8362123023986817,6.063353997592268,0.13791249904438008,-5.227141695193586,-0.658052737696353,-0.8981278485169981,0.29492003604874023,1.8022631119252068,-0.17887274789968138,-0.8254832129917604,-1.9811358598248883
345,20240826a,fa/+,Young,M,3,0.8334478355407714,6.571316575675173,0.1268311800143548,-5.7378687401344015,-0.6279955335326552,-0.8984668339686951,0.2552473664195945,1.8827142044565122,-0.1821841635839083,-0.7290421567723706,-2.0648983680404203
346,20240826a,fa/+,Young,M,4,1.10486982345581,6.927143002214102,0.1594986306912769,-5.822273178758292,-0.6069405424549975,-0.8651844291134574,0.24869092997878073,1.9354474630043832,0.09972752120262562,-0.6658279605168268,-1.8357199418017576
347,20240826a,fa/+,Young,M,5,1.920748687744141,29.40696305373619,0.06531611864286366,-27.48621436599205,0.723237250172687,-0.765139436875851,-1.4341382644022693,3.3812314848652667,0.6527150515656556,1.067311189571464,-2.7285164332996112
348,20240826a,fa/+,Young,M,6,1.2353242645263671,13.036313481824148,0.09476024539059415,-11.800989217297781,-0.24544819577566182,-0.8491877976090373,-0.21572862358321673,2.5677388080798718,0.211333497986002,0.09213371829729923,-2.3564053100938698
349,20240826a,fa/+,Young,M,7,2.058193382263184,8.989442780593343,0.2289567254053242,-6.931249398330159,-0.48490996744800047,-0.7482856439929428,0.1625469757443775,2.1960508644261103,0.721828599111597,-0.3534286319720066,-1.4742222653145132
350,20240826a,fa/+,Young,M,8,1.038926277160645,6.868579659297547,0.15125780418871876,-5.829653382136902,-0.6104058574811454,-0.8732705824212462,0.24811764455492102,1.9269573394879513,0.03818775402757932,-0.6760055286963907,-1.888769585460372
351,20240826a,fa/+,Young,M,9,1.8634573120117184,15.984939275281176,0.11657581426620339,-14.121481963269458,-0.07097186365928639,-0.7721646406056126,-0.39598174117253804,2.771646983648235,0.6224335322488342,0.33656942705948384,-2.1492134513994006
352,20240826a,fa/+,Young,M,10,0.8495160575866701,8.391741659230197,0.10123238918494055,-7.542225601643527,-0.5202771882017132,-0.8964965106520636,0.11508707068270238,2.127248086448347,-0.1630884356513056,-0.43590622637411713,-2.2903365220996523
353,20240826a,fa/+,Young,M,12,1.1453753273010252,8.33617684199892,0.13739815613441056,-7.190801514697895,-0.5235650742151716,-0.8602175486178956,0.14238527593583097,2.120604699037302,0.13573238006203406,-0.44387001255323544,-1.984872318975268
354,20240826a,fa/+,Young,M,13,1.1835827743530278,5.073718493231412,0.23327718633424085,-3.890135718878384,-0.7166115325478971,-0.855532461270927,0.39877707067414003,1.6240739793919285,0.16854608783293323,-1.0390881201176545,-1.4555278915589953
355,20240826a,fa/+,Young,M,14,0.9958763839721678,3.101219887569033,0.3211240802253496,-2.105343503596865,-0.833328385050616,-0.8785494619441614,0.5374176079531872,1.1317955462045555,-0.004132141577872866,-1.6292087829556718,-1.1359276877824283
356,20240826a,fa/+,Young,M,15,0.6416406707763671,4.528776397705077,0.14168080170650812,-3.8871357269287095,-0.748856891811262,-0.9219866812768007,0.3990101064819917,1.5104517921265463,-0.4437268348248305,-1.1752931535740594,-1.9541786269513768
357,20240826a,fa/+,Young,M,16,0.8455924049377442,5.62732564465753,0.15026541173079838,-4.781733239719785,-0.6838534438719589,-0.8969776382017364,0.32951883530772175,1.7276343105835519,-0.167717826328149,-0.9149447752816149,-1.8953521369117008
358,20240826a,fa/+,Young,M,17,1.4429434051513674,3.952371136895541,0.365082973023822,-2.5094277317441733,-0.7829639921228011,-0.8237290484964165,0.506028825541059,1.3743156866340231,0.3666850587532763,-1.3384868329909594,-1.0076306278807468
359,20240826a,fa/+,Young,M,18,4.948428579711915,15.7189562041184,0.3148064359652211,-10.770527624406487,-0.08671063619682177,-0.3938781816231021,-0.13568359220048087,2.7548673855674246,1.5990700675358789,0.3164548194024095,-1.1557973180315457
360,20240826a,fa/+,Young,M,19,0.8532033981323243,5.992351317570126,0.14238207223108787,-5.139147919437802,-0.6622541142183198,-0.8960443602503135,0.30175528793046674,1.7904838755993409,-0.15875730958424156,-0.8396036177865402,-1.9492411851835825
361,20240826a,fa/+,Young,M,20,1.3919544265747077,6.02569193346747,0.23100325106957648,-4.633737506892762,-0.6602812805053482,-0.8299814374100023,0.34101496787624513,1.7960323165117231,0.33070882184661377,-0.8329524029288575,-1.4653234946651095
362,20240826a,fa/+,Young,M,21,3.480082952880859,8.10618244039601,0.42931219207926524,-4.626099487515151,-0.5371743221868951,-0.5739301884446953,0.34160828014038047,2.0926270347867932,1.247056130537015,-0.4774083450478575,-0.8455709042497783
363,20240826a,fa/+,Young,M,22,2.0538639129638665,5.642146811649717,0.3640217069011953,-3.58828289868585,-0.6829764445388393,-0.7488165337382251,0.4222246388629599,1.7302646334482275,0.7197228546687172,-0.9117916656433758,-1.0105417787795101
364,20240826a,fa/+,Young,M,23,1.3721681137084965,6.094100852177059,0.22516334189289017,-4.7219327384685625,-0.6562333822447478,-0.8324076817996492,0.3341640671459378,1.807321229848477,0.3163920536547833,-0.8194197747008187,-1.4909291761936938
365,20240826a,fa/+,Young,M,24,1.5491252998352047,11.292046782394932,0.13718729028384796,-9.742921482559726,-0.34866009083011684,-0.810708773925773,-0.05586036885993536,2.4240986533506854,0.43769044895421294,-0.08005546896835375,-1.9864082043964726
366,20240826a,fa/+,Young,M,25,3.262768048095704,11.630905335524986,0.2805257160962382,-8.368137287429281,-0.32860912417724875,-0.6005778550456818,0.0509312328871417,2.4536658083438976,1.1825759296096843,-0.044611728339993634,-1.2710898787342133
367,20240826a,fa/+,Young,M,26,4.651371047973634,10.679003067016604,0.4355622916094067,-6.0276320190429695,-0.3849351648403737,-0.43030407737516574,0.23273889942402007,2.3682794833900975,1.537162025166421,-0.14696891338421403,-0.8311174582236764
368,20240826a,fa/+,Young,M,27,1.847976853942871,8.379587770659347,0.22053314608308747,-6.531610916716476,-0.5209963591129556,-0.7740628909159492,0.19359041785148262,2.125798721238599,0.614091448218366,-0.43764365848694176,-1.511707273020233
369,20240826a,fa/+,Young,M,28,1.9497192764282227,7.805292863516971,0.249794506179452,-5.855573587088749,-0.5549785854007608,-0.761586994905748,0.24610419385173077,2.0548020758152643,0.6676854014062643,-0.5227511599170261,-1.387116674409
370,20240826a,fa/+,Young,M,29,1.6739117538452146,9.510885083428745,0.17599957723826865,-7.836973329583531,-0.45405513988360774,-0.7954071643741155,0.09219141761255777,2.2524369409363225,0.5151632549341606,-0.28583560615205056,-1.7372736860021618
372,20241011a,fa/+,Adult,F,0,16.197404156191677,77.5371870128766,0.20889852701906472,-61.33978285668492,3.5712028885947182,0.9854977569993562,-4.0638432150272195,4.35075765370075,2.7848509921268563,2.229534408832889,-1.565906661573894
373,20241011a,fa/+,Adult,F,1,20.319326097810738,37.3430535748076,0.5441259927259559,-17.02372747699686,1.192832262375531,1.4909375553608497,-0.6214247220942164,3.62014691234918,3.01157245768251,1.3537119760454293,-0.60857445466667
374,20241011a,fa/+,Adult,F,2,11.05688902625892,24.219389638926597,0.45653045725346203,-13.162500612667676,0.41627772210750275,0.35515565747700134,-0.321489210025406,3.187153537102473,2.4030536749953755,0.834659504153368,-0.7840998621070976
375,20241011a,fa/+,Adult,F,3,8.688131877700437,17.757000961923982,0.48927923675457596,-9.068869084223545,0.03388471870374803,0.06469306442157106,-0.00350077996245783,2.8767798585482334,2.1619579423697037,0.4625978647067596,-0.7148219161785296
376,20241011a,fa/+,Adult,F,4,14.286288206883272,32.63428436320649,0.4377693118035811,-18.34799615632322,0.914204576676745,0.7511522080672832,-0.724292338633356,3.4853634033407412,2.6593002106076344,1.1921397268597345,-0.8260631927331068
377,20241011a,fa/+,Adult,F,5,4.767881204394252,10.00014453464084,0.47678122929905153,-5.232263330246589,-0.425104638707711,-0.41601732697028737,0.2945221935271201,2.3025995463536795,1.561902014266891,-0.22570299021170248,-0.7406975320867886
378,20241011a,fa/+,Adult,F,6,6.014619640655711,10.610581855463789,0.5668510664717747,-4.595962214808077,-0.3889837904941219,-0.2631393169645964,0.3439493076529724,2.3618517914109822,1.794193112291009,-0.15467413383572703,-0.5676586791199731
379,20241011a,fa/+,Adult,F,7,18.218662477660505,36.7403240875823,0.4958764771434923,-18.521661609921797,1.1571675027363775,1.2333492235990386,-0.7377824645917541,3.6038749008580986,2.90244647956862,1.3342058397626526,-0.7014284212894788
380,20241011a,fa/+,Adult,F,8,11.140328151601093,21.704669156371736,0.5132687382304871,-10.564341004770643,0.26747647134597985,0.3653871599862026,-0.11966726072989844,3.0775274058973863,2.410571691121041,0.7032447582498241,-0.6669557147763454
381,20241011a,fa/+,Adult,F,9,10.069001077848286,17.28479777183636,0.5825350814491215,-7.215796693988073,0.005943472037942297,0.23401850531339388,0.1404436801262427,2.849827373671728,2.3094615039796818,0.4302884699248822,-0.5403658696920464
382,20241011a,fa/+,Adult,F,10,8.962921913272996,43.166802672512816,0.20763460248076904,-34.20388075923982,1.5374356311679995,0.09838846723091858,-1.9559586029532017,3.765071743181102,2.1930962802177825,1.527441173724234,-1.5719754629633194
383,20241011a,fa/+,Adult,F,11,4.591523268625725,19.759306227934715,0.23237269647324255,-15.16778295930899,0.15236529340606234,-0.43764275335070074,-0.47725715855978973,2.983624581781022,1.5242118358198369,0.5906783871189182,-1.459412745961185
385,20241011a,fa/+,Adult,F,13,10.35320457933516,27.790348807647614,0.3725467661811451,-17.437144228312455,0.6275788167660116,0.26886820953383134,-0.6535384438102827,3.324688795228273,2.337296092980431,0.9995304231641599,-0.9873927022478419
386,20241011a,fa/+,Adult,F,14,18.57946766680047,18.84927013572962,0.9856863174549275,-0.26980246892915005,0.09851656162945112,1.2775920075793321,0.6800002531850471,2.9364741935544565,2.9220570821033682,0.5341566781072623,-0.01441711145108826
387,20241011a,fa/+,Adult,F,15,5.943983031955122,9.982346258189295,0.5954494943589851,-4.038363226234173,-0.4261577998108085,-0.27180094466260707,0.3872629341357872,2.300818158703587,1.7823794527604957,-0.22783843550033203,-0.5184387059430915
388,20241011a,fa/+,Adult,F,16,13.397640053774529,12.87481287307533,1.0406085265745937,0.5228271806991991,-0.2550045233068062,0.6421840738611388,0.7415707819821172,2.555272912314107,2.595078576056769,0.07719017786118436,0.039805663742662034
389,20241011a,fa/+,Adult,F,17,20.533407073160294,75.16507383930647,0.2731775015222915,-54.63166676614618,3.4308400094501885,1.5171886699006873,-3.542764732636025,4.319686679442203,3.022053173090255,2.1922879590833872,-1.2976335063519477
390,20241011a,fa/+,Adult,F,18,17.179994527387795,9.39813974685462,1.8280207562499393,7.781854780533175,-0.46072651637103124,1.1059853077398814,1.305443415416746,2.2405117704205284,2.8437455980105284,-0.30013095011760316,0.60323382759
391,20241011a,fa/+,Adult,F,21,4.669156948220471,16.427506134115905,0.2842279838522645,-11.758349185895433,-0.044784260465590545,-0.4281231283029211,-0.212416396640158,2.798957133195137,1.5409785303778825,0.3693075737389442,-1.2579786028172544
392,20241011a,fa/+,Adult,F,22,13.241262956980371,9.321005885840108,1.4205830485629962,3.920257071140263,-0.4652906876475796,0.6230087451209374,1.0054790965442963,2.232270550538976,2.583337935459601,-0.3100101441087088,0.35106738492062517
393,20241011a,fa/+,Adult,F,23,18.407051706859395,31.756456824822163,0.5796317834951814,-13.349405117962768,0.8622616921412082,1.2564499555799948,-0.33600772977920196,3.4580960692242595,2.9127338361333672,1.1594529053419629,-0.5453622330908923
394,20241011a,fa/+,Adult,F,24,9.60769779345889,27.43506117823324,0.3501977900119122,-17.82736338477435,0.6065557074368809,0.17745240766582723,-0.6838502039385733,3.3118218004422317,2.262564630646338,0.9841060637366935,-1.0492571697958937
395,20241011a,fa/+,Adult,F,25,7.373708809800493,18.113850508278947,0.40707572398427017,-10.740141698478453,0.055000249912748905,-0.0964845948865737,-0.1333232496013176,2.8966768670909966,1.9979208102609587,0.48644948013042366,-0.8987560568300379
396,20241011a,fa/+,Adult,F,26,4.964171917344594,14.73738875040194,0.33684202821949744,-9.773216833057347,-0.14479202768070656,-0.39194769640011584,-0.058213675667352555,2.6903877170921264,1.602246499567919,0.23915956912331485,-1.0881412175242073
