"",rat,gtyp,age,sex,vessel_idx,treatment,bfi_baseline,bfi_change,bfi_injected,log_bfi_baseline,log_bfi_injected,log_bfi_baseline_std,log_bfi_change
565,20241024b,fa/+,Adult,M,13,Empa,63.65094757080078,-13.550655364990234,50.10029220581055,4.153414212100784,3.9140268405251186,0.2549648303344046,-0.23938737157566514
566,20241024b,fa/+,Adult,M,14,Empa,62.04708099365234,-13.54975128173828,48.497329711914055,4.127893467734276,3.8815087389414105,0.13213872469267393,-0.2463847287928651
567,20241024b,fa/+,Adult,M,15,Empa,59.176788330078125,-7.470970153808594,51.70581817626953,4.080529375984011,3.9455703124411396,-0.09581492953447932,-0.13495906354287168
568,20241024b,fa/+,Adult,M,17,Empa,61.86569213867188,-2.545818328857422,59.31987380981446,4.124965779491045,4.0829443899885485,0.11804836195540784,-0.04202138950249612
569,20241024b,fa/+,Adult,M,18,Empa,65.76216125488281,-16.27605438232422,49.486106872558594,4.186044616005952,3.9016919609384213,0.4120082683952548,-0.2843526550675306
570,20241024b,fa/+,Adult,M,19,Empa,56.79538345336914,-11.383869171142578,45.41151428222656,4.039455045194516,3.8157656914428,-0.2934972549502964,-0.22368935375171572
571,20241024b,fa/+,Adult,M,1,Empa,57.575496673583984,-11.587356567382812,45.98814010620117,4.05309707221898,3.828383539468595,-0.22784097829901054,-0.22471353275038508
572,20241024b,fa/+,Adult,M,20,Empa,58.96939468383789,-10.23227310180664,48.73712158203125,4.077018575144364,3.8864409898678263,-0.11271169354045046,-0.19057758527653768
573,20241024b,fa/+,Adult,M,2,Empa,56.25399398803711,-9.91183090209961,46.3421630859375,4.029877042795619,3.836052196506478,-0.33959421503847786,-0.1938248462891412
574,20241024b,fa/+,Adult,M,3,Empa,67.20443725585938,-10.425796508789062,56.77864074707031,4.207739275942326,4.039160211819755,0.5164202148078936,-0.16857906412257062
575,20241024b,fa/+,Adult,M,4,Empa,71.87120819091797,-14.941696166992188,56.92951202392578,4.274875742121269,4.041813871416081,0.8395342497624936,-0.23306187070518813
576,20241024b,fa/+,Adult,M,5,Empa,61.18460464477539,-13.793964385986328,47.39064025878906,4.113895599780331,3.858424746307921,0.06476985866827432,-0.2554708534724095
577,20241024b,fa/+,Adult,M,6,Empa,64.64369201660156,-10.961429595947266,53.6822624206543,4.168890529175214,3.983082638210728,0.32944916858997336,-0.18580789096448624
578,20241024b,fa/+,Adult,M,7,Empa,68.47817993164062,-10.635540008544922,57.8426399230957,4.22651515337924,4.057726218632876,0.6067846600005289,-0.16878893474636403
579,20241024b,fa/+,Adult,M,8,Empa,63.36776351928711,-8.935905456542969,54.43185806274414,4.148955270291726,3.996949608603205,0.2335048584062969,-0.1520056616885208
580,20241025a,fa/fa,Adult,F,10,Empa,61.692359924316406,-5.420707702636719,56.27165222167969,4.122160097058127,4.030190895404021,0.1045451881469299,-0.0919692016541056
581,20241025a,fa/fa,Adult,F,11,Empa,73.00635528564453,-7.542778015136719,65.46357727050781,4.290546496066461,4.18149391576973,0.9149543727775431,-0.10905258029673082
582,20241025a,fa/fa,Adult,F,13,Empa,66.86418914794922,-8.978744506835938,57.88544464111328,4.202663534547413,4.058465965084755,0.4919917130436634,-0.1441975694626576
583,20241025a,fa/fa,Adult,F,14,Empa,64.90507507324219,-6.513484954833984,58.3915901184082,4.172925819007753,4.067171874642714,0.34887019049076556,-0.10575394436503949
584,20241025a,fa/fa,Adult,F,15,Empa,74.595458984375,-9.945701599121094,64.6497573852539,4.312079633833846,4.1689843524692,1.0185889461360562,-0.143095281364646
585,20241025a,fa/fa,Adult,F,16,Empa,59.06929016113281,-6.964130401611328,52.105159759521484,4.078711164337051,3.9532639795470024,-0.10456560908447204,-0.12544718479004846
586,20241025a,fa/fa,Adult,F,18,Empa,72.3047866821289,-4.796165466308594,67.50862121582031,4.280890332811783,4.212255311438617,0.8684812405295146,-0.0686350213731659
587,20241025a,fa/fa,Adult,F,2,Empa,65.4117431640625,-8.309101104736328,57.10264205932617,4.180701801427875,4.0448503863327705,0.38629439820531497,-0.13585141509510468
588,20241025a,fa/fa,Adult,F,3,Empa,62.417213439941406,-4.650333404541016,57.76688003540039,4.133841093743316,4.056415601677334,0.16076342818927553,-0.0774254920659816
589,20241025a,fa/fa,Adult,F,4,Empa,73.4758529663086,-8.730300903320312,64.74555206298828,4.296956821170005,4.170465004212203,0.9458059520676438,-0.12649181695780154
590,20241025a,fa/fa,Adult,F,5,Empa,60.065311431884766,-6.452507019042969,53.6128044128418,4.095432494074319,3.9817879278467774,-0.024089280365972493,-0.1136445662275416
591,20241025a,fa/fa,Adult,F,6,Empa,60.37516784667969,-8.529033660888672,51.846134185791016,4.1005778920381015,3.948280374244887,0.0006744641703226048,-0.15229751779321443
592,20241025a,fa/fa,Adult,F,7,Empa,55.49668502807617,-6.904468536376953,48.59221649169922,4.016323289744675,3.8834633635885623,-0.4048256471695061,-0.13285992615611297
593,20241025a,fa/fa,Adult,F,9,Empa,55.42750930786133,-7.964405059814453,47.463104248046875,4.0150760284127935,3.8599526565392335,-0.410828460015106,-0.15512337187356007
610,20241028a,fa/fa,Adult,M,0,Empa,56.6673698425293,-1.0153656005859375,55.65200424194336,4.0371985572909725,4.0191180922022856,-0.3043572681865728,-0.018080465088686992
611,20241028a,fa/fa,Adult,M,10,Empa,66.96395874023438,-2.8054962158203125,64.15846252441406,4.2041545454048865,4.161356000122979,0.49916764233722155,-0.04279854528190796
612,20241028a,fa/fa,Adult,M,11,Empa,67.4472885131836,-3.3386993408203125,64.10858917236328,4.211346381892924,4.160578351398628,0.5337804755505433,-0.05076803049429657
613,20241028a,fa/fa,Adult,M,12,Empa,81.49480438232422,-3.626075744628906,77.86872863769531,4.4005392683045725,4.3550244427276725,1.4443270144499694,-0.04551482557690001
614,20241028a,fa/fa,Adult,M,13,Empa,59.40534591674805,-1.4481048583984375,57.95724105834961,4.08438422091742,4.05970551553191,-0.0772623519049354,-0.024678705385510646
615,20241028a,fa/fa,Adult,M,14,Empa,69.57746887207031,-3.285469055175781,66.29199981689453,4.242440791828301,4.194069223499192,0.6834314898290273,-0.048371568329108605
616,20241028a,fa/fa,Adult,M,1,Empa,48.8208122253418,-1.3593521118164062,47.46146011352539,3.888156701969839,3.85991801567398,-1.0216651336553013,-0.02823868629585924
617,20241028a,fa/fa,Adult,M,2,Empa,73.8902587890625,-2.636444091796875,71.25381469726562,4.302581003150121,4.266248357326312,0.9728739858254934,-0.03633264582380935
618,20241028a,fa/fa,Adult,M,3,Empa,66.37417602539062,-3.4163856506347656,62.95779037475586,4.195308065554965,4.142464507793722,0.45659135016488656,-0.05284355776124272
619,20241028a,fa/fa,Adult,M,4,Empa,68.38496398925781,-3.6247787475585938,64.76018524169922,4.225152975745057,4.170690989239241,0.6002287785733962,-0.054461986505815574
620,20241028a,fa/fa,Adult,M,5,Empa,55.7676010131836,-1.9036865234375,53.8639144897461,4.021193073754252,3.9864607637202973,-0.38138837603733555,-0.034732310033954494
621,20241028a,fa/fa,Adult,M,6,Empa,60.89731597900391,-5.011119842529297,55.88619613647462,4.109189101150273,4.023317411142111,0.042118446560688035,-0.08587169000816175
622,20241028a,fa/fa,Adult,M,7,Empa,59.97761535644531,-2.140277862548828,57.837337493896484,4.093971415218838,4.057634544527792,-0.03112115307614868,-0.03633687069104585
623,20241028a,fa/fa,Adult,M,8,Empa,55.929786682128906,-2.8465347290039062,53.083251953125,4.024097094811006,3.9718614727178387,-0.36741191861194616,-0.05223562209316768
624,20241028a,fa/fa,Adult,M,9,Empa,70.18956756591797,-2.9271469116210938,67.26242065429688,4.251199689816071,4.20860169517235,0.725586268471095,-0.04259799464372094
640,20241029a,fa/fa,Adult,M,0,Empa,52.16755676269531,-4.050590515136719,48.116966247558594,3.9544607837102146,3.8736348435570656,-0.7025571941937547,-0.08082594015314903
641,20241029a,fa/fa,Adult,M,10,Empa,42.5770263671875,-5.111804962158203,37.4652214050293,3.7513148206524822,3.6234130734486,-1.6802570277442634,-0.12790174720388237
642,20241029a,fa/fa,Adult,M,11,Empa,48.296295166015625,-4.700347900390625,43.595947265625,3.8773548530792183,3.774964193411346,-1.0736522157682564,-0.10239065966787253
643,20241029a,fa/fa,Adult,M,12,Empa,43.47970581054688,-2.85662841796875,40.62307739257813,3.7722942961433406,3.7043363138088505,-1.5792871173081897,-0.06795798233449002
644,20241029a,fa/fa,Adult,M,13,Empa,43.39975357055664,-3.7357215881347656,39.664031982421875,3.7704537629924655,3.6804447816262598,-1.5881452256760304,-0.09000898136620572
645,20241029a,fa/fa,Adult,M,14,Empa,52.58184051513672,-4.283660888671875,48.298179626464844,3.9623708227807137,3.8773938710552156,-0.6644877993300862,-0.08497695172549813
646,20241029a,fa/fa,Adult,M,15,Empa,47.6251220703125,-3.8170013427734375,43.80812072753906,3.8633603965997483,3.779819204935401,-1.141004663066061,-0.08354119166434737
647,20241029a,fa/fa,Adult,M,16,Empa,56.40147399902344,-5.856346130371094,50.545127868652344,4.032495292896965,3.922866558401067,-0.32699311457973057,-0.10962873449589816
648,20241029a,fa/fa,Adult,M,17,Empa,50.50676345825195,-5.666465759277344,44.84029769897461,3.9221072571798854,3.8031072373205155,-0.8582680782662344,-0.11900001985936992
649,20241029a,fa/fa,Adult,M,18,Empa,39.9565658569336,-4.171161651611328,35.78540420532227,3.687793010571165,3.5775401065109316,-1.985974464647901,-0.11025290406023336
650,20241029a,fa/fa,Adult,M,19,Empa,42.503231048583984,-4.161163330078125,38.34206771850586,3.7495800977132063,3.646547667266708,-1.688605893276503,-0.10303243044649824
651,20241029a,fa/fa,Adult,M,1,Empa,49.49031829833984,-3.3215866088867188,46.16873168945312,3.9017770605119106,3.832302765694385,-0.9561131429632829,-0.06947429481752554
652,20241029a,fa/fa,Adult,M,2,Empa,56.59798431396485,-4.463874816894531,52.13410949707032,4.0359733717475095,3.953819427383496,-0.3102538347925846,-0.08215394436401358
653,20241029a,fa/fa,Adult,M,4,Empa,51.51695251464844,-5.081695556640625,46.43525695800781,3.94191092854519,3.8380590189266224,-0.7629570718051075,-0.10385190961856772
654,20241029a,fa/fa,Adult,M,5,Empa,60.10989761352539,-5.413101196289063,54.69679641723633,4.096174513731127,4.001805141300357,-0.020518092024185815,-0.09436937243077015
655,20241029a,fa/fa,Adult,M,6,Empa,45.63356018066406,-3.212657928466797,42.420902252197266,3.8206434147022663,3.7476412184105152,-1.346592731183758,-0.07300219629175109
656,20241029a,fa/fa,Adult,M,7,Empa,47.9126205444336,-3.3810386657714844,44.53158187866212,3.8693789466322035,3.796198642589069,-1.1120386167987544,-0.07318030404313447
657,20241029a,fa/fa,Adult,M,8,Empa,42.87150955200195,-4.638618469238281,38.23289108276367,3.758207492306297,3.643696168253768,-1.6470840134878197,-0.11451132405252906
658,20241029a,fa/fa,Adult,M,9,Empa,60.413665771484375,-7.856143951416016,52.55752182006836,4.1012153338438555,3.961908223522702,0.0037423407749228453,-0.13930711032115362
679,20241029b,fa/+,Adult,F,0,Empa,85.27482604980469,-2.64178466796875,82.63304138183594,4.4458792884293326,4.4144096172708185,1.6625392272939759,-0.03146967115851407
680,20241029b,fa/+,Adult,F,11,Empa,90.26344299316406,-2.644981384277344,87.61846160888672,4.502732538953461,4.472991724697797,1.9361622554732227,-0.029740814255664105
681,20241029b,fa/+,Adult,F,12,Empa,83.08834075927734,-3.801956176757813,79.28638458251953,4.419904388278771,4.373066418849325,1.5375273630588095,-0.04683796942944607
682,20241029b,fa/+,Adult,F,13,Empa,73.45122528076172,-4.413002014160156,69.03822326660156,4.296621584315487,4.234660311603377,0.944192525879258,-0.06196127271210994
683,20241029b,fa/+,Adult,F,14,Empa,77.77147674560547,-0.4415817260742187,77.32989501953125,4.353774741154647,4.348080621055446,1.2192589416103572,-0.0056941200992008945
684,20241029b,fa/+,Adult,F,15,Empa,76.02088165283203,-1.8530502319335935,74.16783142089844,4.331008061136997,4.30633051736631,1.1096875825308394,-0.02467754377068765
685,20241029b,fa/+,Adult,F,16,Empa,86.41938781738281,-1.910118103027344,84.50926971435547,4.459212046671508,4.436861229108043,1.7267070567597278,-0.02235081756346524
686,20241029b,fa/+,Adult,F,17,Empa,77.45521545410156,-2.4654693603515625,74.98974609375,4.349699904222543,4.3173513854394505,1.1996475876346415,-0.03234851878309275
687,20241029b,fa/+,Adult,F,19,Empa,77.0866928100586,-4.105522155761719,72.98117065429688,4.3449306691755,4.290201471634608,1.1766942380259533,-0.05472919754089123
688,20241029b,fa/+,Adult,F,1,Empa,81.01783752441406,-2.4672164916992188,78.55062103271484,4.394669346779168,4.3637432708793495,1.416076286687729,-0.030926075899818883
689,20241029b,fa/+,Adult,F,20,Empa,84.89093017578125,-3.227569580078125,81.66336059570312,4.441367258114526,4.402605438555584,1.6408237512817467,-0.038761819558941646
690,20241029b,fa/+,Adult,F,22,Empa,82.33544158935547,-2.8160552978515625,79.5193862915039,4.410801653980478,4.376000844656363,1.4937177708112583,-0.034800809324115
691,20241029b,fa/+,Adult,F,23,Empa,73.72093200683594,-1.6006927490234375,72.1202392578125,4.3002867752452545,4.278334715825627,0.9618323377073003,-0.02195205941962719
692,20241029b,fa/+,Adult,F,24,Empa,73.01329040527344,-2.3671951293945312,70.6460952758789,4.290641484923629,4.257682839038119,0.9154115346548694,-0.03295864588551023
693,20241029b,fa/+,Adult,F,2,Empa,81.9941635131836,-3.7505950927734375,78.24356842041016,4.406648068062581,4.359826633331843,1.473727414126634,-0.046821434730738076
694,20241029b,fa/+,Adult,F,3,Empa,80.3359603881836,-2.0031051635742188,78.33285522460938,4.386217346215446,4.360967121941798,1.3753985423705952,-0.025250224273648314
695,20241029b,fa/+,Adult,F,4,Empa,94.23777770996094,-4.1966094970703125,90.04116821289062,4.5458211384491,4.5002669903312045,2.1435388428329154,-0.04555414811789582
696,20241029b,fa/+,Adult,F,5,Empa,102.89012908935548,-4.695274353027344,98.19485473632814,4.633661711021547,4.586953818227308,2.566297493265241,-0.04670789279423815
697,20241029b,fa/+,Adult,F,6,Empa,97.09923553466795,-1.4004974365234375,95.69873809814452,4.5757335022968535,4.561205112354673,2.2875009118538943,-0.014528389942180198
698,20241029b,fa/+,Adult,F,7,Empa,83.89591979980469,-5.843498229980469,78.05242156982422,4.429576980583863,4.357380672358742,1.5840795649551525,-0.07219630822512091
699,20241029b,fa/+,Adult,F,8,Empa,80.84780883789062,-2.956581115722656,77.89122772216797,4.392568484083698,4.355313337064252,1.4059652656427777,-0.03725514701944643
700,20241029b,fa/+,Adult,F,9,Empa,83.583740234375,-3.9425582885742183,79.64118194580078,4.425849006369962,4.377531320193361,1.5661375900640448,-0.048317686176600816
725,20241029c,fa/+,Adult,F,0,Empa,102.74846649169922,-14.762832641601562,87.98563385009766,4.632283928609975,4.477173549447761,2.559666509246722,-0.15511037916221415
726,20241029c,fa/+,Adult,F,10,Empa,100.03550720214844,-10.798744201660156,89.23676300048828,4.6055251949864235,4.491293095940162,2.43088221535291,-0.1142320990462613
727,20241029c,fa/+,Adult,F,11,Empa,90.90437316894533,-14.88702392578125,76.01734924316408,4.509808109695566,4.330961593749844,1.9702155255097262,-0.17884651594572176
728,20241029c,fa/+,Adult,F,12,Empa,97.81608581542967,-15.846405029296877,81.9696807861328,4.5830890401563575,4.4063494323805825,2.32290160617568,-0.17673960777577502
729,20241029c,fa/+,Adult,F,13,Empa,83.81974792480469,-13.19316864013672,70.62657928466797,4.428668635152922,4.25740655076941,1.5797078847934125,-0.1712620843835122
730,20241029c,fa/+,Adult,F,14,Empa,81.9608383178711,-11.768287658691406,70.19255065917969,4.406241551696514,4.251242189434967,1.4717709342761018,-0.1549993622615471
731,20241029c,fa/+,Adult,F,15,Empa,84.2281494140625,-11.724113464355469,72.50403594970703,4.433529181458614,4.283642228583029,1.6031006967524137,-0.14988695287558507
732,20241029c,fa/+,Adult,F,16,Empa,88.72598266601562,-12.252952575683594,76.47303009033203,4.485552773884197,4.336938130834094,1.8534795715752255,-0.1486146430501032
733,20241029c,fa/+,Adult,F,17,Empa,99.19761657714844,-13.000022888183594,86.19759368896484,4.597113987562151,4.456642261838761,2.3904008000449792,-0.1404717257233905
734,20241029c,fa/+,Adult,F,19,Empa,89.22650146484375,-10.095703125,79.13079833984375,4.491178097083825,4.371102158535756,1.8805530977884009,-0.12007593854806942
735,20241029c,fa/+,Adult,F,1,Empa,100.2454071044922,-13.46661376953125,86.77879333496095,4.607621250718136,4.463362275398686,2.4409701014677103,-0.14425897531944987
736,20241029c,fa/+,Adult,F,20,Empa,89.19612121582031,-11.917518615722656,77.27860260009766,4.490837554512926,4.347417107443903,1.8789141362758353,-0.14342044706902346
737,20241029c,fa/+,Adult,F,21,Empa,87.58433532714844,-10.28679656982422,77.29753875732422,4.472602161485717,4.34766211494836,1.7911509316367977,-0.12494004653735757
738,20241029c,fa/+,Adult,F,22,Empa,90.56854248046876,-14.761604309082031,75.80693817138673,4.506106939516601,4.3281898210635195,1.9524025529384355,-0.1779171184530819
739,20241029c,fa/+,Adult,F,2,Empa,95.5266342163086,-14.20465087890625,81.32198333740234,4.559405100920819,4.398416377756908,2.208915666706996,-0.16098872316391155
740,20241029c,fa/+,Adult,F,3,Empa,103.68401336669922,-14.805686950683594,88.87832641601562,4.641347941024336,4.487268315451299,2.6032897410128513,-0.15407962557303723
741,20241029c,fa/+,Adult,F,4,Empa,106.52535247802734,-13.396873474121094,93.12847900390625,4.668383008256609,4.533980034433123,2.7334039718602945,-0.13440297382348643
742,20241029c,fa/+,Adult,F,5,Empa,99.28451538085938,-13.386093139648438,85.89842224121094,4.597989621135875,4.4531654614316665,2.394615044750584,-0.1448241597042088
743,20241029c,fa/+,Adult,F,7,Empa,95.7562255859375,-12.309051513671877,83.44717407226562,4.561805645121383,4.4242137858108554,2.220468993339702,-0.1375918593105272
744,20241029c,fa/+,Adult,F,8,Empa,96.7712631225586,-14.038497924804688,82.7327651977539,4.572350081639725,4.415615717008962,2.2712172025272883,-0.15673436463076307
745,20241029c,fa/+,Adult,F,9,Empa,97.5632781982422,-12.602752685546877,84.96052551269533,4.58050117465119,4.442186742887579,2.310446740543258,-0.1383144317636109
768,20241030a,fa/fa,Adult,F,0,Empa,36.47769165039063,-2.392719268798828,34.084972381591804,3.596700886076599,3.528856594533998,-2.4243821672454122,-0.06784429154260119
769,20241030a,fa/fa,Adult,F,10,Empa,33.579769134521484,-2.9070491790771484,30.672719955444336,3.5139237765370623,3.423373658753563,-2.822771409150245,-0.0905501177834993
770,20241030a,fa/fa,Adult,F,11,Empa,49.022438049316406,-5.26214599609375,43.760292053222656,3.8922781126713506,3.7787268320682066,-1.0018296296846123,-0.11355128060314401
771,20241030a,fa/fa,Adult,F,12,Empa,43.12353897094727,-3.850757598876953,39.27278137207032,3.764068995843064,3.670531692974359,-1.6188737997774738,-0.09353730286870476
772,20241030a,fa/fa,Adult,F,13,Empa,44.2656135559082,-1.770183563232422,42.49542999267578,3.7902081579385576,3.7493965405645517,-1.493071376508787,-0.04081161737400585
773,20241030a,fa/fa,Adult,F,14,Empa,38.193336486816406,-2.996280670166016,35.19705581665039,3.642661062878641,3.560962437533468,-2.20318526757314,-0.0816986253451728
774,20241030a,fa/fa,Adult,F,15,Empa,46.87216567993164,-3.11575698852539,43.75640869140625,3.8474240169676714,3.778638086450835,-1.2177031880042666,-0.06878593051683657
775,20241030a,fa/fa,Adult,F,16,Empa,37.74833297729492,-2.800861358642578,34.947471618652344,3.630941315178116,3.5538461232489986,-2.2595900083003815,-0.0770951919291174
776,20241030a,fa/fa,Adult,F,17,Empa,30.06605529785156,-2.171041488647461,27.895013809204098,3.403396804419396,3.3284479563396383,-3.3547150452222745,-0.07494884807975755
777,20241030a,fa/fa,Adult,F,18,Empa,30.487268447875977,-1.815448760986328,28.67181968688965,3.417309168527579,3.355914747950537,-3.287757691661677,-0.06139442057704203
778,20241030a,fa/fa,Adult,F,19,Empa,39.7432975769043,-3.395557403564453,36.347740173339844,3.68244121246583,3.593132033500625,-2.0117315707110657,-0.08930917896520496
779,20241030a,fa/fa,Adult,F,1,Empa,53.01272964477539,-5.117511749267578,47.89521789550781,3.970532066689943,3.869015664266156,-0.6252094071261969,-0.1015164024237869
780,20241030a,fa/fa,Adult,F,2,Empa,54.66022872924805,-4.025348663330078,50.63488006591797,4.0011363650730924,3.924640668181028,-0.47791719917505027,-0.07649569689206448
781,20241030a,fa/fa,Adult,F,3,Empa,57.27134323120117,-5.791751861572266,51.479591369628906,4.047800380490786,3.9411854450435264,-0.2533328686771234,-0.10661493544725964
782,20241030a,fa/fa,Adult,F,4,Empa,38.049747467041016,-2.676742553710937,35.37300491333008,3.6388944474142124,3.5659489561632123,-2.221313214873643,-0.07294549125100014
783,20241030a,fa/fa,Adult,F,5,Empa,41.378787994384766,-4.614665985107422,36.764122009277344,3.7227683822409063,3.604522424206419,-1.8176451779361817,-0.11824595803448723
784,20241030a,fa/fa,Adult,F,6,Empa,38.91805648803711,-2.8421783447265625,36.07587814331055,3.6614583199979127,3.5856244465205798,-2.1127179263565425,-0.07583387347733295
785,20241030a,fa/fa,Adult,F,7,Empa,45.23543548583984,-4.294094085693359,40.94134140014648,3.8118807506191574,3.712140344721943,-1.3887656352698698,-0.09974040589721422
786,20241030a,fa/fa,Adult,F,8,Empa,39.82411956787109,-3.655315399169922,36.168804168701165,3.6844727480280985,3.588196984004725,-2.001954206931913,-0.09627576402337334
787,20241030a,fa/fa,Adult,F,9,Empa,33.77888107299805,-2.955852508544922,30.823028564453125,3.5198357868819037,3.4282620912696498,-2.794318116536906,-0.09157369561225392
803,20241030b,fa/fa,Adult,F,11,Empa,55.14364242553711,1.2693634033203125,56.41300582885742,4.009941461185734,4.032699731722402,-0.4355400784380808,0.022758270536668235
804,20241030b,fa/fa,Adult,F,12,Empa,66.42369842529297,1.4322586059570312,67.85595703125,4.196053896802684,4.217387179497686,0.4601808829115662,0.0213332826950019
805,20241030b,fa/fa,Adult,F,14,Empa,37.00404739379883,0.2595252990722656,37.263572692871094,3.6110272956832716,3.618016246053672,-2.355432097664952,0.006988950370400371
806,20241030b,fa/fa,Adult,F,1,Empa,63.84680938720703,-0.1934890747070312,63.6533203125,4.156486610786868,4.153451488803897,0.26975165473776225,-0.0030351219829709564
807,20241030b,fa/fa,Adult,F,2,Empa,48.81056594848633,-0.4020538330078125,48.408512115478516,3.887946804760873,3.8796756684137583,-1.022675325850017,-0.008271136347114627
808,20241030b,fa/fa,Adult,F,3,Empa,43.03496170043945,1.468181610107422,44.503143310546875,3.7620128481379758,3.7955598228696408,-1.6287696167494738,0.033546974731665014
809,20241030b,fa/fa,Adult,F,4,Empa,50.44232940673828,0.2362327575683593,50.67856216430664,3.9208306917658686,3.9255029841804427,-0.8644119256457949,0.00467229241457412
810,20241030b,fa/fa,Adult,F,5,Empa,49.53793716430664,2.8174781799316406,52.35541534423828,3.9027387833942253,3.958055376937607,-0.9514845680814205,0.055316593543381476
811,20241030b,fa/fa,Adult,F,6,Empa,60.21090316772461,0.0855140686035156,60.296417236328125,4.097853451658233,4.0992726863183435,-0.012437708308135769,0.0014192346601102912
812,20241030b,fa/fa,Adult,F,7,Empa,68.20296478271484,0.8925018310546875,69.09546661376953,4.222488035791856,4.2354891224531315,0.5874029694386802,0.01300108666127553
813,20241030b,fa/fa,Adult,F,9,Empa,65.7887954711914,-0.9105758666992188,64.87821960449219,4.186449542238879,4.172511968069542,0.4139570952612889,-0.013937574169337275
